time,value
0.078,17.045454545454543
0.18771428571428572,16.3961038961039
0.2425714285714286,15.422077922077923
0.29742857142857143,14.44805194805195
0.35228571428571426,14.123376623376624
0.40714285714285714,13.14935064935065
0.46199999999999997,12.824675324675324
0.5168571428571429,12.175324675324676
0.5717142857142856,11.85064935064935
0.6265714285714286,9.577922077922079
0.7088571428571429,9.253246753246753
0.7362857142857143,9.253246753246753
1.0105714285714287,9.577922077922079
1.1477142857142857,10.227272727272728
1.2574285714285716,11.2012987012987
1.3397142857142856,12.175324675324676
1.3945714285714286,12.824675324675324
1.422,12.824675324675324
1.4494285714285715,15.422077922077923
1.5042857142857144,15.0974025974026
1.5317142857142856,15.0974025974026
1.5591428571428572,15.0974025974026
1.6688571428571428,16.071428571428573
1.6962857142857142,16.3961038961039
1.7237142857142858,17.045454545454543
1.7511428571428573,17.37012987012987
1.7785714285714285,20.29220779220779
1.806,19.318181818181817
1.8334285714285712,18.66883116883117
1.860857142857143,18.019480519480517
1.8882857142857143,18.66883116883117
1.943142857142857,19.318181818181817
1.9980000000000002,19.967532467532468
2.0254285714285714,20.616883116883116
2.052857142857143,21.266233766233768
2.080285714285714,21.266233766233768
2.1077142857142857,21.266233766233768
2.1351428571428572,20.941558441558442
2.217428571428571,18.66883116883117
2.2722857142857142,18.66883116883117
2.382,20.941558441558442
2.5465714285714287,23.53896103896104
2.711142857142857,25.162337662337663
2.766,25.162337662337663
2.7934285714285716,24.512987012987015
2.8208571428571427,23.863636363636363
2.8482857142857143,23.863636363636363
2.8757142857142854,22.88961038961039
2.9305714285714286,18.66883116883117
3.040285714285714,18.66883116883117
3.1500000000000004,18.66883116883117
3.259714285714286,18.66883116883117
3.314571428571428,18.66883116883117
3.3694285714285717,18.66883116883117
3.479142857142857,18.66883116883117
3.588857142857143,18.993506493506494
3.6711428571428573,19.318181818181817
3.7534285714285716,19.318181818181817
3.7808571428571427,19.318181818181817
3.808285714285714,18.66883116883117
3.8631428571428574,13.474025974025974
3.972857142857143,16.071428571428573
4.055142857142857,19.318181818181817
4.192285714285714,21.59090909090909
4.302,22.88961038961039
4.329428571428571,27.110389610389614
4.4391428571428575,31.006493506493506
4.466571428571429,34.57792207792208
4.521428571428571,37.17532467532468
4.576285714285714,40.0974025974026
4.631142857142858,44.31818181818182
4.686,44.31818181818182
4.740857142857143,43.993506493506494
4.8505714285714285,42.37012987012987
4.905428571428572,41.72077922077922
4.9877142857142855,41.07142857142857
5.042571428571429,40.74675324675325
5.07,40.42207792207792
5.097428571428571,40.0974025974026
5.1248571428571426,38.798701298701296
5.152285714285714,37.5
5.179714285714286,26.461038961038962
5.234571428571429,25.162337662337663
5.2620000000000005,24.512987012987015
5.371714285714285,25.811688311688314
5.508857142857143,26.785714285714285
5.700857142857143,29.05844155844156
5.728285714285715,29.05844155844156
5.783142857142857,27.759740259740262
5.838,25.162337662337663
5.892857142857142,22.88961038961039
6.002571428571429,18.019480519480517
6.057428571428572,14.772727272727273
6.112285714285714,25.162337662337663
6.167142857142856,28.733766233766232
6.194571428571429,31.006493506493506
6.2219999999999995,37.82467532467532
6.276857142857143,40.42207792207792
6.331714285714286,42.6948051948052
6.386571428571429,43.993506493506494
6.414,45.2922077922078
6.468857142857143,46.590909090909086
6.496285714285714,47.24025974025974
6.523714285714285,47.564935064935064
6.551142857142857,47.88961038961039
6.688285714285715,47.88961038961039
6.770571428571428,47.88961038961039
6.8254285714285725,47.24025974025974
6.935142857142857,45.94155844155844
7.044857142857143,44.31818181818182
7.209428571428571,41.72077922077922
7.2368571428571435,38.14935064935065
7.3740000000000006,40.74675324675325
7.456285714285714,43.34415584415584
7.511142857142857,45.94155844155844
7.538571428571428,47.24025974025974
7.565999999999999,48.86363636363637
7.593428571428571,48.86363636363637
7.620857142857144,48.86363636363637
7.648285714285715,48.86363636363637
7.730571428571428,48.86363636363637
7.840285714285715,48.538961038961034
7.867714285714286,48.538961038961034
7.922571428571429,48.538961038961034
8.004857142857142,47.24025974025974
8.059714285714286,47.24025974025974
8.114571428571429,46.590909090909086
8.196857142857143,45.2922077922078
8.279142857142858,31.980519480519483
8.36142857142857,31.006493506493506
8.388857142857143,30.357142857142854
8.690571428571428,29.05844155844156
9.074571428571428,31.33116883116883
9.348857142857142,33.27922077922078
9.623142857142858,34.9025974025974
9.650571428571428,34.9025974025974
9.678,32.62987012987013
9.705428571428572,29.707792207792206
9.732857142857142,23.53896103896104
9.787714285714285,22.88961038961039
9.89742857142857,23.863636363636363
10.171714285714286,23.863636363636363
10.939714285714285,23.863636363636363
11.323714285714285,24.512987012987015
11.762571428571428,25.162337662337663
12.091714285714286,27.110389610389614
12.256285714285713,29.05844155844156
12.39342857142857,31.655844155844154
12.503142857142858,35.87662337662338
12.640285714285714,39.44805194805195
12.832285714285714,43.66883116883117
12.96942857142857,46.26623376623377
13.079142857142855,48.214285714285715
13.134,49.188311688311686
13.216285714285714,49.83766233766234
13.243714285714287,49.83766233766234
13.271142857142856,48.86363636363637
13.29857142857143,45.94155844155844
13.545428571428571,51.78571428571429
14.066571428571429,53.73376623376623
14.340857142857143,55.35714285714286
14.395714285714288,56.65584415584416
14.450571428571429,52.1103896103896
14.560285714285714,50.81168831168831
14.587714285714288,48.538961038961034
14.615142857142857,47.24025974025974
14.669999999999998,46.590909090909086
14.697428571428572,46.26623376623377
14.779714285714284,46.590909090909086
14.944285714285714,48.538961038961034
15.108857142857143,50.16233766233766
15.21857142857143,53.40909090909091
15.465428571428571,58.92857142857143
15.492857142857144,59.9025974025974
15.657428571428571,58.27922077922077
15.98657142857143,66.72077922077922
16.096285714285713,69.96753246753246
16.123714285714286,70.29220779220779
16.206,56.65584415584416
16.37057142857143,60.87662337662337
16.480285714285714,63.47402597402597
16.507714285714286,63.798701298701296
16.59,63.798701298701296
16.699714285714286,62.5
16.809428571428572,59.577922077922075
16.864285714285714,57.62987012987013
16.974,60.87662337662337
17.02885714285714,62.175324675324674
17.056285714285714,63.149350649350644
17.11114285714286,64.77272727272727
17.193428571428573,66.72077922077922
17.22085714285714,68.01948051948052
17.248285714285714,69.64285714285714
17.30314285714286,69.64285714285714
17.412857142857142,68.34415584415584
17.467714285714287,66.07142857142857
17.52257142857143,64.77272727272727
17.577428571428573,64.12337662337663
17.632285714285715,63.47402597402597
17.851714285714284,66.07142857142857
17.90657142857143,68.66883116883116
18.125999999999998,71.26623376623377
18.235714285714284,73.86363636363636
18.29057142857143,60.87662337662337
18.34542857142857,65.42207792207793
18.400285714285715,72.56493506493507
18.45514285714286,75.16233766233766
18.53742857142857,71.26623376623377
18.619714285714284,67.04545454545455
18.67457142857143,63.798701298701296
18.72942857142857,60.22727272727273
18.784285714285716,55.68181818181818
18.86657142857143,53.73376623376623
18.948857142857143,52.1103896103896
19.003714285714285,52.75974025974026
19.11342857142857,58.27922077922077
19.168285714285716,55.032467532467535
19.278,61.52597402597403
19.332857142857144,69.64285714285714
19.387714285714285,74.51298701298701
19.442571428571426,73.21428571428571
19.49742857142857,68.01948051948052
19.552285714285716,64.12337662337663
19.579714285714285,61.201298701298704
19.607142857142858,59.577922077922075
19.662,61.52597402597403
19.716857142857144,62.5
19.771714285714285,61.52597402597403
19.799142857142858,59.9025974025974
19.826571428571427,59.253246753246756
19.908857142857144,60.22727272727273
20.046,62.5
20.155714285714286,64.77272727272727
20.183142857142858,62.175324675324674
20.210571428571427,64.44805194805194
20.238,68.01948051948052
20.265428571428572,71.5909090909091
20.37514285714286,75.16233766233766
20.484857142857145,78.4090909090909
20.594571428571427,80.68181818181817
20.676857142857145,81.65584415584416
20.814,82.3051948051948
20.868857142857145,82.3051948051948
20.923714285714283,82.3051948051948
21.14314285714286,79.05844155844156
21.198,78.73376623376623
21.307714285714283,76.46103896103897
21.41742857142857,74.83766233766234
21.444857142857146,73.21428571428571
21.52714285714286,71.26623376623377
21.60942857142857,69.96753246753246
21.691714285714284,68.34415584415584
21.883714285714284,66.07142857142857
22.158,63.47402597402597
22.679142857142857,56.980519480519476
22.871142857142857,53.73376623376623
22.980857142857143,51.13636363636363
23.063142857142857,48.86363636363637
23.09057142857143,47.24025974025974
23.118000000000002,46.91558441558442
23.227714285714285,68.01948051948052
23.33742857142857,66.07142857142857
23.364857142857144,63.47402597402597
23.392285714285713,62.824675324675326
23.419714285714285,66.3961038961039
23.502,71.9155844155844
23.556857142857144,75.81168831168831
23.611714285714285,78.73376623376623
23.639142857142858,82.3051948051948
23.72142857142857,86.2012987012987
23.748857142857144,87.5
23.776285714285713,89.44805194805194
23.803714285714285,91.72077922077922
23.831142857142858,92.04545454545455
23.886,92.04545454545455
23.91342857142857,91.72077922077922
23.940857142857144,91.3961038961039
23.968285714285713,90.74675324675324
23.995714285714286,90.74675324675324
